# ID,label,width,depth,height,root_density,hull_area,shape_index,sum_eigen,omnivariance,eigenentropy,linearity,planarity,sphericity,curvature,n_points,elong_xy,elong_yz,elong_xz,volume,prof_x_0,prof_x_1,prof_x_2,prof_x_3,prof_x_4,prof_x_5,prof_y_0,prof_y_1,prof_y_2,prof_y_3,prof_y_4,prof_y_5,prof_z_0,prof_z_1,prof_z_2,prof_z_3,prof_z_4,prof_z_5
 449.00000,   4.00000, 245.98000,  67.64000,  11.30000,   0.00528,  62.62844,   2.17152,   0.93263,   0.27502,   0.98097,   0.47454,   0.23158,   0.29385,   0.16152,3409.00000,   3.63661,   5.98584,  21.76812,   0.01813,   0.03774,   0.15178,   0.20971,   0.16329,   0.09991,   0.02563,   0.04038,   0.11632,   0.17654,   0.15099,   0.09524,   0.02966,   0.00142,   0.04096,   0.19953,   0.18391,   0.19669,   0.06874
 450.00000,   4.00000, 493.89001,  16.46000,  16.62000,   0.00545,  58.89845,   2.09396,   0.59345,   0.17783,   0.89928,   0.49762,   0.17343,   0.32892,   0.17961,3672.00000,  30.00545,   1.00972,  29.71659,   0.02718,   0.02926,   0.10963,   0.17233,   0.20064,   0.12730,   0.05852,   0.03044,   0.09972,   0.15448,   0.16725,   0.14485,   0.04566,   0.00263,   0.00084,   0.01915,   0.15961,   0.15014,   0.05398
 451.00000,   4.00000, 373.98999, 493.95001,  22.53000,   0.00292,  87.06140,   2.56150,   0.69440,   0.20433,   0.92933,   0.56204,   0.12646,   0.31148,   0.17805,6517.00000,   1.32076,  21.92409,  16.59964,   0.00157,   0.03840,   0.12960,   0.15143,   0.12434,   0.09612,   0.02243,   0.04322,   0.09867,   0.13537,   0.13382,   0.09435,   0.02601,   0.02339,   0.03179,   0.09100,   0.09953,   0.11255,   0.02759
 452.00000,   4.00000, 486.32999, 144.59000,  10.79000,   0.01920,  13.08065,   0.99926,   0.79231,   0.23498,   0.97228,   0.35451,   0.34993,   0.29554,   0.15226, 625.00000,   3.36351,  13.40036,  45.07225,   0.00082,   0.14031,   0.30031,   0.40862,   0.44554,   0.18708,   0.05662,   0.15477,   0.30953,   0.33645,   0.32748,   0.22430,   0.04935,   0.11424,   0.23850,   0.28259,   0.27056,   0.19841,   0.14831
 453.00000,   4.00000, 407.72000, 444.89001,  14.89000,   0.00813,  65.08335,   2.12956,   0.60940,   0.18663,   0.92207,   0.38903,   0.25100,   0.35994,   0.18263,3198.00000,   1.09117,  29.87842,  27.38212,   0.00118,   0.03256,   0.13818,   0.12013,   0.05720,   0.14139,   0.05011,   0.05819,   0.20480,   0.21350,   0.16700,   0.07353,   0.01558,   0.03722,   0.18249,   0.21458,   0.11641,   0.04197,   0.01462
 454.00000,   4.00000, 483.67001, 160.96001,   9.84000,   0.04178,   7.72516,   0.75637,   0.78604,   0.26116,   1.05023,   0.07670,   0.10182,   0.82144,   0.29928, 383.00000,   3.00491,  16.35771,  49.15341,   0.00050,   0.10952,   0.36188,   0.52854,   0.43807,   0.25237,   0.13333,   0.12788,   0.40649,   0.46586,   0.44303,   0.25120,   0.05481,   0.13692,   0.50340,   0.30607,   0.34634,   0.12082,   0.12887
 455.00000,   4.00000, 483.81000, 214.71001,  10.69000,   0.02236,  10.58436,   0.88311,   0.59265,   0.17433,   0.89159,   0.45921,   0.25308,   0.28768,   0.15734, 626.00000,   2.25332,  20.08511,  45.25815,   0.00056,   0.11880,   0.28349,   0.45899,   0.43469,   0.28889,   0.10530,   0.13039,   0.26535,   0.38430,   0.40489,   0.19215,   0.05490,   0.00356,   0.23117,   0.38765,   0.21872,   0.19561,   0.07646
 456.00000,   4.00000, 408.82999,  20.42000,  14.14000,   0.00957,  21.31153,   1.27405,   0.67756,   0.21949,   0.99007,   0.07112,   0.35559,   0.57325,   0.22911,2299.00000,  20.02105,   1.44413,  28.91299,   0.01948,   0.05912,   0.19802,   0.30376,   0.28838,   0.20042,   0.05527,   0.08799,   0.20099,   0.26698,   0.26698,   0.24098,   0.08549,   0.05025,   0.11799,   0.15076,   0.13231,   0.07745,   0.02938
 457.00000,   4.00000, 483.13000, 179.39999,   8.81000,   0.02692,   7.04315,   0.65781,   0.83546,   0.24120,   0.94856,   0.58498,   0.13026,   0.28474,   0.16752, 260.00000,   2.69303,  20.36320,  54.83876,   0.00034,   0.14318,   0.36216,   0.57271,   0.60640,   0.34531,   0.16002,   0.10678,   0.27289,   0.41527,   0.48052,   0.17797,   0.08899,   0.59013,   0.69583,   0.38755,   0.28186,   0.24662,   0.08808
 458.00000,   4.00000, 122.55000, 462.85999,  12.48000,   0.01733,   9.85676,   0.86317,   0.61427,   0.18806,   0.92317,   0.42955,   0.20614,   0.36428,   0.18829, 577.00000,   3.77691,  37.08811,   9.81971,   0.00082,   0.11823,   0.31529,   0.40927,   0.43656,   0.32439,   0.14552,   0.15712,   0.31996,   0.36852,   0.39995,   0.26854,   0.13427,   0.10782,   0.18689,   0.33544,   0.39055,   0.26835,   0.09344
 459.00000,   4.00000, 399.07999, 199.64999,   8.16000,   0.01042,  21.40785,   1.27381,   0.48553,   0.13572,   0.81866,   0.06791,   0.69184,   0.24020,   0.11058, 960.00000,   1.99890,  24.46688,  48.90680,   0.00148,   0.11470,   0.20716,   0.23408,   0.22004,   0.21184,   0.13577,   0.11051,   0.22593,   0.22225,   0.25663,   0.22962,   0.13384,   0.10962,   0.33030,   0.30040,   0.31748,   0.21640,   0.09254
 460.00000,   4.00000, 178.19000, 242.44000,  18.36000,   0.00370,  48.60604,   1.90237,   1.76586,   0.55973,   0.85274,   0.23248,   0.31112,   0.45639,   0.20522,2432.00000,   1.36057,  13.20479,   9.70533,   0.00307,   0.02513,   0.09868,   0.17316,   0.25652,   0.15661,   0.03524,   0.03359,   0.10164,   0.18822,   0.23136,   0.12654,   0.02288,   0.02544,   0.04317,   0.12915,   0.13090,   0.07405,   0.02404
 461.00000,   4.00000, 483.60001, 166.73000,  10.72000,   0.02462,   9.53255,   0.84156,   0.84970,   0.23618,   0.94482,   0.36122,   0.42504,   0.21371,   0.11537, 528.00000,   2.90050,  15.55316,  45.11190,   0.00061,   0.09813,   0.25006,   0.54761,   0.42732,   0.25956,   0.08863,   0.16801,   0.25660,   0.29631,   0.47654,   0.31769,   0.09775,   0.02372,   0.35147,   0.24797,   0.24150,   0.18760,   0.08625
 462.00000,   4.00000, 495.35999, 145.34000,   9.93000,   0.03778,   9.76083,   0.85437,   0.69543,   0.22177,   0.98664,   0.29439,   0.22602,   0.47955,   0.21946, 450.00000,   3.40828,  14.63644,  49.88515,   0.00063,   0.09905,   0.23619,   0.34667,   0.50286,   0.34286,   0.18667,   0.16484,   0.36996,   0.41392,   0.43956,   0.21612,   0.04396,   0.00552,   0.19876,   0.40028,   0.36439,   0.15735,   0.11594
 463.00000,   4.00000,  19.41000, 194.25999,  14.10000,   0.02006,   9.85470,   0.86252,   0.69041,   0.21587,   0.96838,   0.50386,   0.03218,   0.46394,   0.23670, 648.00000,  10.00824,  13.77730,   1.37659,   0.01219,   0.12430,   0.26129,   0.44140,   0.42364,   0.25875,   0.13445,   0.16126,   0.28870,   0.38754,   0.42655,   0.34852,   0.07283,   0.06589,   0.24275,   0.28090,   0.29304,   0.16993,   0.07109
 464.00000,   4.00000, 348.70999, 377.51999,  29.00000,   0.00150,  99.28565,   2.72960,   0.67636,   0.21577,   0.97930,   0.24139,   0.27832,   0.48026,   0.21451,7343.00000,   1.08262,  13.01793,  12.02448,   0.00192,   0.02553,   0.10828,   0.14474,   0.12412,   0.06283,   0.00918,   0.02354,   0.09465,   0.14600,   0.14522,   0.08726,   0.02553,   0.01308,   0.07145,   0.08320,   0.10356,   0.06038,   0.02022
 465.00000,   4.00000, 500.03000, 464.85001,  14.41000,   0.00737,  16.36899,   1.04041,   0.54555,   0.17223,   0.90271,   0.19871,   0.35598,   0.44527,   0.19820,1221.00000,   1.07568,  32.25883,  34.70018,   0.00036,   0.13246,   0.22647,   0.29199,   0.37888,   0.33187,   0.37745,   0.07816,   0.23032,   0.21036,   0.20704,   0.19373,   0.09562,   0.06837,   0.06837,   0.19170,   0.18020,   0.18404,   0.08754
 466.00000,   4.00000, 127.58000, 492.95001,  15.90000,   0.00981,  43.17815,   1.81023,   0.82849,   0.23034,   0.93056,   0.50905,   0.27214,   0.21879,   0.12797,2549.00000,   3.86385,  31.00313,   8.02390,   0.00255,   0.07476,   0.17949,   0.23438,   0.19599,   0.12864,   0.04512,   0.06160,   0.16188,   0.19432,   0.17230,   0.12231,   0.04613,   0.00180,   0.06821,   0.20734,   0.15281,   0.10502,   0.03680
 467.00000,   4.00000,  45.91000, 452.34000,  28.65000,   0.00802,  47.69361,   1.88683,   0.49339,   0.16275,   0.88556,   0.09256,   0.20118,   0.70621,   0.27021,3740.00000,   9.85275,  15.78848,   1.60244,   0.00629,   0.05448,   0.14094,   0.17783,   0.18483,   0.12846,   0.02100,   0.05628,   0.15676,   0.20118,   0.18889,   0.13779,   0.06555,   0.05187,   0.10603,   0.11708,   0.09606,   0.05500,   0.02306
 468.00000,   4.00000, 130.72000, 462.47000,  13.61000,   0.01923,   9.79159,   0.82000,   0.60832,   0.19106,   0.93869,   0.02434,   0.51826,   0.45736,   0.18798, 520.00000,   3.53787,  33.98014,   9.60470,   0.00063,   0.11089,   0.27872,   0.37762,   0.39560,   0.30569,   0.08991,   0.11538,   0.34615,   0.32744,   0.38046,   0.33056,   0.12162,   0.16332,   0.19301,   0.24392,   0.29058,   0.18665,   0.02545
 469.00000,   4.00000, 438.01999, 427.37000,  16.52000,   0.00043,  86.62818,   2.55434,   1.27333,   0.35263,   0.87379,   0.54509,   0.23593,   0.21896,   0.13081,4667.00000,   1.02492,  25.86984,  26.51451,   0.00151,   0.04875,   0.10049,   0.10003,   0.12036,   0.10407,   0.06538,   0.02309,   0.08459,   0.16616,   0.14272,   0.09259,   0.03237,   0.03606,   0.09981,   0.14880,   0.22624,   0.16006,   0.03910
 470.00000,   4.00000, 479.47000, 430.04001,  17.58000,   0.00356, 138.29095,   3.15711,   0.73375,   0.20834,   0.93877,   0.23170,   0.52620,   0.24208,   0.12042,7857.00000,   1.11494,  24.46188,  27.27359,   0.00217,   0.03405,   0.09408,   0.10193,   0.07965,   0.08437,   0.02259,   0.02039,   0.07920,   0.13590,   0.09931,   0.09002,   0.02028,   0.00112,   0.01637,   0.07039,   0.09994,   0.16340,   0.08771
 471.00000,   4.00000,  84.36000, 230.64999,  18.95000,   0.00196,  60.47213,   2.14101,   1.39425,   0.43263,   0.96696,   0.46539,   0.12199,   0.41260,   0.21190,3580.00000,   2.73412,  12.17150,   4.45171,   0.00971,   0.01711,   0.13355,   0.17912,   0.15747,   0.11016,   0.02758,   0.03768,   0.15342,   0.18780,   0.18275,   0.10837,   0.02525,   0.02583,   0.04592,   0.12455,   0.11560,   0.07576,   0.02330
 472.00000,   4.00000, 425.31000, 202.63000,   8.19000,   0.00687,  44.23292,   1.82446,   0.73966,   0.19161,   0.90006,   0.24788,   0.58997,   0.16212,   0.08469,1747.00000,   2.09895,  24.74112,  51.93034,   0.00248,   0.03306,   0.15026,   0.24771,   0.14682,   0.12364,   0.04851,   0.05910,   0.13532,   0.20084,   0.20127,   0.12547,   0.02612,   0.00417,   0.00417,   0.04055,   0.27666,   0.52769,   0.18842
 473.00000,   4.00000, 138.71001, 462.66000,  13.75000,   0.01517,  15.60874,   1.10055,   0.63186,   0.19726,   0.94121,   0.51093,   0.02695,   0.46210,   0.23683,1055.00000,   3.33545,  33.64798,  10.08799,   0.00120,   0.09333,   0.21280,   0.33227,   0.31360,   0.25014,   0.11076,   0.08142,   0.23193,   0.30965,   0.31828,   0.24673,   0.11350,   0.10180,   0.22808,   0.28974,   0.25157,   0.12921,   0.03230
 474.00000,   4.00000, 142.63000, 221.19000,  18.93000,   0.00208,  63.17095,   2.17373,   2.10536,   0.63709,   0.54798,   0.44915,   0.21070,   0.34014,   0.17987,5292.00000,   1.55080,  11.68462,   7.53460,   0.00886,   0.05465,   0.13086,   0.15405,   0.14927,   0.09695,   0.03088,   0.02786,   0.14330,   0.19258,   0.16562,   0.11892,   0.03431,   0.05682,   0.09079,   0.11444,   0.12123,   0.06979,   0.01385
 475.00000,   4.00000, 310.31000,  81.30000,  10.82000,   0.00612,  60.41482,   2.10500,   0.96029,   0.29258,   1.00735,   0.48742,   0.14707,   0.36549,   0.19461,2614.00000,   3.81685,   7.51386,  28.67927,   0.00958,   0.01468,   0.08327,   0.18763,   0.19297,   0.16841,   0.05071,   0.03447,   0.10459,   0.17879,   0.17137,   0.11489,   0.02154,   0.00163,   0.15329,   0.19318,   0.24825,   0.09686,   0.01601
 476.00000,   4.00000, 240.30000, 491.79999,  15.39000,   0.00826,  51.31833,   1.95711,   0.71672,   0.23125,   1.00192,   0.38808,   0.04111,   0.57078,   0.26151,2786.00000,   2.04661,  31.95579,  15.61403,   0.00153,   0.02060,   0.08882,   0.18112,   0.22259,   0.17095,   0.06126,   0.02180,   0.11235,   0.22111,   0.15164,   0.10996,   0.05055,   0.00631,   0.16895,   0.15857,   0.13557,   0.07918,   0.01852
 477.00000,   4.00000,   9.93000, 204.50999,  14.88000,   0.00570,  45.30144,   1.83594,   0.70591,   0.20785,   0.93589,   0.51799,   0.18257,   0.29942,   0.16808,2631.00000,  20.59514,  13.74394,   1.49849,   0.08707,   0.03986,   0.10278,   0.15175,   0.21524,   0.19332,   0.04612,   0.02955,   0.10269,   0.19678,   0.20137,   0.17097,   0.05336,   0.00162,   0.06493,   0.12904,   0.22643,   0.19153,   0.09820
 478.00000,   4.00000, 361.87000,  50.20000,   8.70000,   0.00732,  41.39786,   1.76323,   0.69512,   0.18084,   0.87777,   0.45949,   0.38023,   0.16026,   0.09423,2048.00000,   7.20856,   5.77011,  41.59421,   0.01296,   0.09383,   0.14530,   0.16668,   0.17539,   0.14965,   0.07997,   0.06906,   0.18487,   0.20847,   0.22477,   0.15528,   0.03603,   0.00329,   0.00329,   0.07148,   0.37385,   0.32918,   0.18199
 479.00000,   4.00000, 306.81000, 500.03000,  18.10000,   0.01540,  18.92443,   1.01280,   1.19239,   0.28466,   0.81757,   0.40562,   0.48020,   0.11417,   0.06682, 909.00000,   1.62977,  27.62595,  16.95082,   0.00033,   0.11551,   0.18412,   0.16154,   0.15112,   0.12246,   0.05472,   0.07888,   0.26569,   0.34249,   0.40476,   0.40061,   0.39438,   0.11059,   0.06370,   0.19319,   0.08820,   0.15679,   0.02380
 480.00000,   4.00000, 394.41000, 456.31000,  11.80000,   0.02485,  24.34422,   1.34392,   0.88675,   0.28421,   1.04553,   0.35592,   0.13079,   0.51327,   0.23792,1006.00000,   1.15694,  38.67031,  33.42455,   0.00047,   0.05054,   0.19094,   0.37740,   0.24374,   0.19993,   0.06739,   0.05317,   0.17013,   0.31223,   0.25906,   0.15273,   0.02513,   0.00578,   0.28039,   0.30833,   0.18596,   0.13682,   0.05203
 481.00000,   4.00000, 430.26001, 295.20001,  27.58000,   0.00264,  97.80697,   2.70976,   0.55849,   0.16037,   0.85799,   0.55746,   0.17494,   0.26757,   0.15647,6806.00000,   1.45752,  10.70341,  15.60043,   0.00194,   0.03275,   0.08609,   0.12780,   0.13133,   0.12366,   0.08488,   0.03110,   0.09720,   0.11056,   0.11124,   0.09597,   0.02014,   0.03234,   0.04497,   0.08459,   0.08014,   0.08349,   0.03119
 482.00000,   4.00000, 485.20999,  40.22000,  21.18000,   0.00066, 104.98669,   2.78773,   0.48059,   0.15341,   0.86027,   0.24874,   0.26840,   0.48281,   0.21612,7631.00000,  12.06389,   1.89896,  22.90886,   0.01846,   0.04079,   0.08388,   0.11570,   0.12754,   0.09463,   0.02606,   0.02519,   0.08777,   0.12945,   0.13424,   0.08233,   0.02883,   0.04488,   0.12684,   0.09724,   0.06801,   0.04078,   0.01364
 483.00000,   4.00000, 363.35001,  16.67000,   7.39000,   0.00319,  41.97054,   1.80447,   0.87705,   0.25798,   0.97658,   0.44576,   0.26792,   0.28630,   0.15555,2823.00000,  21.79663,   2.25575,  49.16773,   0.06307,   0.06620,   0.15020,   0.18404,   0.21254,   0.17306,   0.05195,   0.06847,   0.14215,   0.18707,   0.16954,   0.14133,   0.06464,   0.00320,   0.02172,   0.30973,   0.39304,   0.25063,   0.02670
 484.00000,   4.00000, 240.25000, 461.76001,  16.10000,   0.00372,  61.91587,   2.17175,   0.59207,   0.18662,   0.93132,   0.03779,   0.49637,   0.46580,   0.19185,3768.00000,   1.92200,  28.68073,  14.92235,   0.00211,   0.04809,   0.11726,   0.15108,   0.14972,   0.12474,   0.04945,   0.07581,   0.15217,   0.18581,   0.15087,   0.09625,   0.03921,   0.08028,   0.18655,   0.16540,   0.10544,   0.07196,   0.01799
 485.00000,   4.00000, 100.60000, 455.94000,  13.01000,   0.01410,  11.77146,   0.93381,   0.74779,   0.22372,   0.97169,   0.06872,   0.59686,   0.33439,   0.14759, 780.00000,   4.53221,  35.04532,   7.73251,   0.00131,   0.06571,   0.26285,   0.37109,   0.40394,   0.28411,   0.11983,   0.10668,   0.35186,   0.39491,   0.31817,   0.20026,   0.08797,   0.00492,   0.13292,   0.15015,   0.26585,   0.29538,   0.11077
 486.00000,   4.00000, 171.55000, 500.03000,  18.53000,   0.00251,  71.64785,   2.28425,   0.72235,   0.22382,   0.97469,   0.47766,   0.10987,   0.41245,   0.21318,4378.00000,   2.91478,  26.98487,   9.25796,   0.00275,   0.02492,   0.07913,   0.11200,   0.15892,   0.13970,   0.06561,   0.01581,   0.08306,   0.13481,   0.16915,   0.17491,   0.12156,   0.05764,   0.11714,   0.11888,   0.11516,   0.07266,   0.02829
 487.00000,   4.00000,  87.26000, 155.02000,   9.86000,   0.06803,   2.56425,   0.43149,   0.83678,   0.24350,   0.95661,   0.55243,   0.15990,   0.28765,   0.16577, 147.00000,   1.77653,  15.72210,   8.84989,   0.00110,   0.28610,   0.41961,   0.51497,   0.66756,   0.61034,   0.30517,   0.44766,   0.60566,   1.02699,   0.97432,   0.52666,   0.28966,   0.02942,   0.11031,   0.08825,   0.25740,   0.33830,   0.25740
 488.00000,   4.00000, 295.54999, 461.51999,  18.70000,   0.00310, 136.42377,   3.23302,   0.68641,   0.18426,   0.87220,   0.62234,   0.17578,   0.20185,   0.12780,9031.00000,   1.56156,  24.68020,  15.80480,   0.00354,   0.04164,   0.09081,   0.10148,   0.09802,   0.06686,   0.02372,   0.03664,   0.08730,   0.12141,   0.12450,   0.07065,   0.01787,   0.00287,   0.11634,   0.12968,   0.10407,   0.05258,   0.01879
 489.00000,   4.00000, 172.66000, 139.11000,  11.46000,   0.00445,  54.59575,   2.03219,   0.61715,   0.14197,   0.82335,   0.35187,   0.54769,   0.10041,   0.05742,2472.00000,   1.24118,  12.13873,  15.06631,   0.00898,   0.05453,   0.14485,   0.15687,   0.16274,   0.11912,   0.05313,   0.08100,   0.16531,   0.14956,   0.15204,   0.10394,   0.03151,   0.07650,   0.14927,   0.23652,   0.28076,   0.17573,   0.10337
 490.00000,   4.00000, 127.91000, 466.23001,  11.84000,   0.02988,  12.31311,   0.92402,   0.81869,   0.25717,   1.01792,   0.26014,   0.31472,   0.42511,   0.19636, 569.00000,   3.64498,  39.37750,  10.80320,   0.00081,   0.07250,   0.25044,   0.36907,   0.33612,   0.16696,   0.05492,   0.10572,   0.24939,   0.35511,   0.47980,   0.29276,   0.05964,   0.12883,   0.41750,   0.27674,   0.35308,   0.12406,   0.05726
 491.00000,   4.00000, 408.26001, 432.26999,  23.34000,   0.00073,  76.27849,   2.41713,   0.58859,   0.19079,   0.94303,   0.14205,   0.29391,   0.56400,   0.23287,5449.00000,   1.05881,  18.52056,  17.49185,   0.00132,   0.02781,   0.09778,   0.15317,   0.15104,   0.12121,   0.05999,   0.03370,   0.09949,   0.15401,   0.16474,   0.10389,   0.02898,   0.07050,   0.09232,   0.07889,   0.05775,   0.05557,   0.01650
 492.00000,   4.00000, 110.42000, 144.24001,  15.83000,   0.00495,  58.10167,   2.05419,   0.63830,   0.19579,   0.93651,   0.40693,   0.22738,   0.36566,   0.18668,2626.00000,   1.30629,   9.11181,   6.97536,   0.01042,   0.03188,   0.10736,   0.16754,   0.16295,   0.15453,   0.04539,   0.02672,   0.13180,   0.16106,   0.18981,   0.11424,   0.04453,   0.16078,   0.15647,   0.10120,   0.09115,   0.07943,   0.03924
 493.00000,   4.00000, 222.89999,  67.14000,  11.86000,   0.00617,  50.42289,   1.94393,   0.82220,   0.26570,   1.03915,   0.26080,   0.19729,   0.54188,   0.23756,2918.00000,   3.31993,   5.66104,  18.79425,   0.01644,   0.02421,   0.11105,   0.15571,   0.20313,   0.16170,   0.07237,   0.04475,   0.14346,   0.17429,   0.19766,   0.13153,   0.03381,   0.00106,   0.04125,   0.23773,   0.23688,   0.09016,   0.01340
 494.00000,   4.00000, 374.87000,  15.06000,   7.60000,   0.01223,  23.46857,   1.32976,   0.67234,   0.21569,   0.97981,   0.32482,   0.16431,   0.51084,   0.23369,1554.00000,  24.89175,   1.98158,  49.32494,   0.03622,   0.07126,   0.20082,   0.21832,   0.25718,   0.18592,   0.07320,   0.07087,   0.20006,   0.26577,   0.29308,   0.23476,   0.08268,   0.01540,   0.08942,   0.18002,   0.31267,   0.22917,   0.09356
 495.00000,   4.00000, 135.03999,  17.76000,  11.54000,   0.00475,  31.93929,   1.55992,   0.70511,   0.20118,   0.92077,   0.48119,   0.27269,   0.24610,   0.13944,2739.00000,   7.60360,   1.53899,  11.70190,   0.09896,   0.05406,   0.15432,   0.19737,   0.20869,   0.17097,   0.07543,   0.07603,   0.19873,   0.24277,   0.24315,   0.20588,   0.06436,   0.09323,   0.23734,   0.22789,   0.11456,   0.11120,   0.05027
 496.00000,   4.00000, 447.69000,  45.54000,  15.17000,   0.00224,  82.13650,   2.49801,   0.53997,   0.15059,   0.84195,   0.45529,   0.32652,   0.21816,   0.12375,6691.00000,   9.83070,   3.00198,  29.51152,   0.02163,   0.05900,   0.12187,   0.11268,   0.11302,   0.11133,   0.04602,   0.03028,   0.10795,   0.14351,   0.13760,   0.12560,   0.05447,   0.02487,   0.06120,   0.09760,   0.13429,   0.11533,   0.04902
